login_date,product,parameter,value,unit,lcl,ucl,minimum,maximum,in_control
2024-09-01 13:40:00,製品2,ExitTemperature_C,25.96,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 13:50:00,製品2,ExitTemperature_C,26.83,°C,23.409000000000002,26.59,21.849999999999998,28.35,False
2024-09-01 14:00:00,製品2,ExitTemperature_C,25.23,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 14:10:00,製品2,ExitTemperature_C,26.45,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 14:20:00,製品2,ExitTemperature_C,26.51,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 14:30:00,製品2,ExitTemperature_C,24.77,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 14:40:00,製品2,ExitTemperature_C,24.19,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 14:50:00,製品2,ExitTemperature_C,25.33,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 15:00:00,製品2,ExitTemperature_C,24.59,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 15:10:00,製品2,ExitTemperature_C,25.27,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 15:20:00,製品2,ExitTemperature_C,25.3,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 15:30:00,製品2,ExitTemperature_C,24.25,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 15:40:00,製品2,ExitTemperature_C,26.85,°C,23.409000000000002,26.59,21.849999999999998,28.35,False
2024-09-01 15:50:00,製品2,ExitTemperature_C,23.71,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 16:00:00,製品2,ExitTemperature_C,23.76,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 16:10:00,製品2,ExitTemperature_C,26.25,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 16:20:00,製品2,ExitTemperature_C,23.21,°C,23.409000000000002,26.59,21.849999999999998,28.35,False
2024-09-01 16:30:00,製品2,ExitTemperature_C,23.86,°C,23.409000000000002,26.59,21.849999999999998,28.35,True
2024-09-01 00:00:00,製品2,EntryTemperature_C,20.7,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 00:10:00,製品2,EntryTemperature_C,18.12,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 00:20:00,製品2,EntryTemperature_C,20.73,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 00:30:00,製品2,EntryTemperature_C,21.32,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 00:40:00,製品2,EntryTemperature_C,20.61,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 00:50:00,製品2,EntryTemperature_C,21.64,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 01:00:00,製品2,EntryTemperature_C,20.71,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 01:10:00,製品2,EntryTemperature_C,19.76,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 01:20:00,製品2,EntryTemperature_C,20.14,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 01:30:00,製品2,EntryTemperature_C,18.17,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 01:40:00,製品2,EntryTemperature_C,20.09,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 01:50:00,製品2,EntryTemperature_C,18.87,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 02:00:00,製品2,EntryTemperature_C,19.69,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 02:10:00,製品2,EntryTemperature_C,21.7,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 02:20:00,製品2,EntryTemperature_C,19.14,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 02:30:00,製品2,EntryTemperature_C,20.77,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 02:40:00,製品2,EntryTemperature_C,21.39,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 02:50:00,製品2,EntryTemperature_C,19.76,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 03:00:00,製品2,EntryTemperature_C,19.56,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 03:10:00,製品2,EntryTemperature_C,18.74,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 03:20:00,製品2,EntryTemperature_C,18.34,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 03:30:00,製品2,EntryTemperature_C,20.19,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 03:40:00,製品2,EntryTemperature_C,20.09,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 03:50:00,製品2,EntryTemperature_C,18.53,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 04:00:00,製品2,EntryTemperature_C,20.93,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 04:10:00,製品2,EntryTemperature_C,18.14,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 04:20:00,製品2,EntryTemperature_C,20.02,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 04:30:00,製品2,EntryTemperature_C,19.79,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 04:40:00,製品2,EntryTemperature_C,18.81,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 04:50:00,製品2,EntryTemperature_C,18.2,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 05:00:00,製品2,EntryTemperature_C,19.97,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 05:10:00,製品2,EntryTemperature_C,20.92,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 05:20:00,製品2,EntryTemperature_C,20.63,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 05:30:00,製品2,EntryTemperature_C,21.6,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 05:40:00,製品2,EntryTemperature_C,18.62,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 05:50:00,製品2,EntryTemperature_C,20.84,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 06:00:00,製品2,EntryTemperature_C,21.42,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 06:10:00,製品2,EntryTemperature_C,21.92,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 06:20:00,製品2,EntryTemperature_C,18.07,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 06:30:00,製品2,EntryTemperature_C,19.85,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 06:40:00,製品2,EntryTemperature_C,20.22,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 06:50:00,製品2,EntryTemperature_C,18.35,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 07:00:00,製品2,EntryTemperature_C,19.71,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 07:10:00,製品2,EntryTemperature_C,18.92,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 07:20:00,製品2,EntryTemperature_C,19.63,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 07:30:00,製品2,EntryTemperature_C,19.78,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 07:40:00,製品2,EntryTemperature_C,18.65,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 07:50:00,製品2,EntryTemperature_C,18.38,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 08:00:00,製品2,EntryTemperature_C,19.14,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 08:10:00,製品2,EntryTemperature_C,18.92,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 08:20:00,製品2,EntryTemperature_C,21.65,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 08:30:00,製品2,EntryTemperature_C,21.52,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 08:40:00,製品2,EntryTemperature_C,21.46,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 08:50:00,製品2,EntryTemperature_C,19.07,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 09:00:00,製品2,EntryTemperature_C,21.79,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 09:10:00,製品2,EntryTemperature_C,21.3,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 09:20:00,製品2,EntryTemperature_C,21.73,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 09:30:00,製品2,EntryTemperature_C,20.18,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 09:40:00,製品2,EntryTemperature_C,18.28,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 09:50:00,製品2,EntryTemperature_C,18.03,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 10:00:00,製品2,EntryTemperature_C,18.16,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 10:10:00,製品2,EntryTemperature_C,20.26,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 10:20:00,製品2,EntryTemperature_C,21.85,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 10:30:00,製品2,EntryTemperature_C,21.47,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 10:40:00,製品2,EntryTemperature_C,20.03,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 10:50:00,製品2,EntryTemperature_C,20.94,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 11:00:00,製品2,EntryTemperature_C,20.18,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 11:10:00,製品2,EntryTemperature_C,18.4,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 11:20:00,製品2,EntryTemperature_C,20.19,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 11:30:00,製品2,EntryTemperature_C,21.77,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 11:40:00,製品2,EntryTemperature_C,19.61,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 11:50:00,製品2,EntryTemperature_C,21.6,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 12:00:00,製品2,EntryTemperature_C,20.48,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 12:10:00,製品2,EntryTemperature_C,20.92,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 12:20:00,製品2,EntryTemperature_C,19.98,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 12:30:00,製品2,EntryTemperature_C,19.85,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 12:40:00,製品2,EntryTemperature_C,20.78,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 12:50:00,製品2,EntryTemperature_C,18.36,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 13:00:00,製品2,EntryTemperature_C,19.57,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 13:10:00,製品2,EntryTemperature_C,21.65,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 13:20:00,製品2,EntryTemperature_C,18.26,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 13:30:00,製品2,EntryTemperature_C,19.18,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 13:40:00,製品2,EntryTemperature_C,18.57,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 13:50:00,製品2,EntryTemperature_C,19.59,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 14:00:00,製品2,EntryTemperature_C,21.43,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 14:10:00,製品2,EntryTemperature_C,18.99,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 14:20:00,製品2,EntryTemperature_C,19.95,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 14:30:00,製品2,EntryTemperature_C,19.01,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 14:40:00,製品2,EntryTemperature_C,20.55,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 14:50:00,製品2,EntryTemperature_C,18.15,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 15:00:00,製品2,EntryTemperature_C,20.47,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 15:10:00,製品2,EntryTemperature_C,19.7,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 15:20:00,製品2,EntryTemperature_C,19.7,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 15:30:00,製品2,EntryTemperature_C,18.33,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 15:40:00,製品2,EntryTemperature_C,21.49,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 15:50:00,製品2,EntryTemperature_C,21.69,°C,18.41,21.58,17.099999999999998,23.1,False
2024-09-01 16:00:00,製品2,EntryTemperature_C,20.5,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 16:10:00,製品2,EntryTemperature_C,18.61,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 16:20:00,製品2,EntryTemperature_C,20.13,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 16:30:00,製品2,EntryTemperature_C,19.52,°C,18.41,21.58,17.099999999999998,23.1,True
2024-09-01 00:00:00,製品2,Vibration_mm_s,4.49,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 00:10:00,製品2,Vibration_mm_s,4.4,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 00:20:00,製品2,Vibration_mm_s,5.3,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 00:30:00,製品2,Vibration_mm_s,5.52,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 00:40:00,製品2,Vibration_mm_s,3.91,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 00:50:00,製品2,Vibration_mm_s,4.81,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 01:00:00,製品2,Vibration_mm_s,4.8,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 01:10:00,製品2,Vibration_mm_s,5.32,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 01:20:00,製品2,Vibration_mm_s,5.2,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 01:30:00,製品2,Vibration_mm_s,5.27,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 01:40:00,製品2,Vibration_mm_s,4.37,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 01:50:00,製品2,Vibration_mm_s,5.36,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 02:00:00,製品2,Vibration_mm_s,4.47,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 02:10:00,製品2,Vibration_mm_s,4.51,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 02:20:00,製品2,Vibration_mm_s,4.75,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 02:30:00,製品2,Vibration_mm_s,4.07,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 02:40:00,製品2,Vibration_mm_s,5.18,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 02:50:00,製品2,Vibration_mm_s,5.33,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 03:00:00,製品2,Vibration_mm_s,4.65,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 03:10:00,製品2,Vibration_mm_s,5.0,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 03:20:00,製品2,Vibration_mm_s,4.77,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 03:30:00,製品2,Vibration_mm_s,4.85,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 03:40:00,製品2,Vibration_mm_s,5.68,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 03:50:00,製品2,Vibration_mm_s,4.55,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 04:00:00,製品2,Vibration_mm_s,4.74,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 04:10:00,製品2,Vibration_mm_s,5.44,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 04:20:00,製品2,Vibration_mm_s,4.58,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 04:30:00,製品2,Vibration_mm_s,4.82,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 04:40:00,製品2,Vibration_mm_s,4.46,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 04:50:00,製品2,Vibration_mm_s,4.41,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 05:00:00,製品2,Vibration_mm_s,5.43,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 05:10:00,製品2,Vibration_mm_s,4.45,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 05:20:00,製品2,Vibration_mm_s,5.5,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 05:30:00,製品2,Vibration_mm_s,5.06,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 05:40:00,製品2,Vibration_mm_s,5.13,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 05:50:00,製品2,Vibration_mm_s,4.74,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 06:00:00,製品2,Vibration_mm_s,4.83,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 06:10:00,製品2,Vibration_mm_s,4.66,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 06:20:00,製品2,Vibration_mm_s,5.31,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 06:30:00,製品2,Vibration_mm_s,5.72,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 06:40:00,製品2,Vibration_mm_s,5.01,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 06:50:00,製品2,Vibration_mm_s,5.19,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 07:00:00,製品2,Vibration_mm_s,5.08,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 07:10:00,製品2,Vibration_mm_s,4.52,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 07:20:00,製品2,Vibration_mm_s,5.69,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 07:30:00,製品2,Vibration_mm_s,5.22,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 07:40:00,製品2,Vibration_mm_s,4.61,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 07:50:00,製品2,Vibration_mm_s,4.92,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 08:00:00,製品2,Vibration_mm_s,5.81,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 08:10:00,製品2,Vibration_mm_s,4.91,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 08:20:00,製品2,Vibration_mm_s,5.23,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 08:30:00,製品2,Vibration_mm_s,4.72,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 08:40:00,製品2,Vibration_mm_s,5.3,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 08:50:00,製品2,Vibration_mm_s,4.71,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 09:00:00,製品2,Vibration_mm_s,4.2,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 09:10:00,製品2,Vibration_mm_s,4.87,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 09:20:00,製品2,Vibration_mm_s,4.05,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 09:30:00,製品2,Vibration_mm_s,5.49,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 09:40:00,製品2,Vibration_mm_s,5.64,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 09:50:00,製品2,Vibration_mm_s,4.79,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 10:00:00,製品2,Vibration_mm_s,4.92,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 10:10:00,製品2,Vibration_mm_s,4.24,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 10:20:00,製品2,Vibration_mm_s,4.95,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 10:30:00,製品2,Vibration_mm_s,4.75,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 10:40:00,製品2,Vibration_mm_s,4.39,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 10:50:00,製品2,Vibration_mm_s,4.64,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 11:00:00,製品2,Vibration_mm_s,5.6,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 11:10:00,製品2,Vibration_mm_s,5.52,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 11:20:00,製品2,Vibration_mm_s,4.26,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 11:30:00,製品2,Vibration_mm_s,5.11,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 11:40:00,製品2,Vibration_mm_s,4.84,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 11:50:00,製品2,Vibration_mm_s,5.49,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 12:00:00,製品2,Vibration_mm_s,5.45,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 12:10:00,製品2,Vibration_mm_s,4.93,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 12:20:00,製品2,Vibration_mm_s,4.5,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 12:30:00,製品2,Vibration_mm_s,4.75,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 12:40:00,製品2,Vibration_mm_s,4.92,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 12:50:00,製品2,Vibration_mm_s,5.16,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 13:00:00,製品2,Vibration_mm_s,4.91,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 13:10:00,製品2,Vibration_mm_s,4.97,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 13:20:00,製品2,Vibration_mm_s,4.63,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 13:30:00,製品2,Vibration_mm_s,5.14,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 13:40:00,製品2,Vibration_mm_s,5.46,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 13:50:00,製品2,Vibration_mm_s,4.7,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 14:00:00,製品2,Vibration_mm_s,5.16,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 14:10:00,製品2,Vibration_mm_s,4.35,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 14:20:00,製品2,Vibration_mm_s,5.7,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 14:30:00,製品2,Vibration_mm_s,5.54,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 14:40:00,製品2,Vibration_mm_s,4.38,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 14:50:00,製品2,Vibration_mm_s,5.01,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 15:00:00,製品2,Vibration_mm_s,4.73,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 15:10:00,製品2,Vibration_mm_s,5.2,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 15:20:00,製品2,Vibration_mm_s,5.42,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 15:30:00,製品2,Vibration_mm_s,4.43,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 15:40:00,製品2,Vibration_mm_s,5.03,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 15:50:00,製品2,Vibration_mm_s,4.41,mm/s,4.45,5.54,3.3724999999999996,6.7515,False
2024-09-01 16:00:00,製品2,Vibration_mm_s,4.48,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 16:10:00,製品2,Vibration_mm_s,4.73,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 16:20:00,製品2,Vibration_mm_s,5.13,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 16:30:00,製品2,Vibration_mm_s,5.35,mm/s,4.45,5.54,3.3724999999999996,6.7515,True
2024-09-01 00:00:00,製品3,FlowRate_L_min,94.17,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 00:10:00,製品3,FlowRate_L_min,98.14,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 00:20:00,製品3,FlowRate_L_min,95.76,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 00:30:00,製品3,FlowRate_L_min,91.72,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 00:40:00,製品3,FlowRate_L_min,108.81,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 00:50:00,製品3,FlowRate_L_min,94.1,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 01:00:00,製品3,FlowRate_L_min,105.49,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 01:10:00,製品3,FlowRate_L_min,92.14,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 01:20:00,製品3,FlowRate_L_min,100.16,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 01:30:00,製品3,FlowRate_L_min,90.85,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 01:40:00,製品3,FlowRate_L_min,104.97,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 01:50:00,製品3,FlowRate_L_min,102.4,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 02:00:00,製品3,FlowRate_L_min,96.72,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 02:10:00,製品3,FlowRate_L_min,109.05,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 02:20:00,製品3,FlowRate_L_min,99.14,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 02:30:00,製品3,FlowRate_L_min,91.94,L/min,92.03,108.031,85.5,115.5,False
2024-09-01 02:40:00,製品3,FlowRate_L_min,103.04,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 02:50:00,製品3,FlowRate_L_min,103.57,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 03:00:00,製品3,FlowRate_L_min,98.04,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 03:10:00,製品3,FlowRate_L_min,101.92,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 03:20:00,製品3,FlowRate_L_min,98.66,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 03:30:00,製品3,FlowRate_L_min,95.08,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 03:40:00,製品3,FlowRate_L_min,107.27,L/min,92.03,108.031,85.5,115.5,True
2024-09-01 03:50:00,製品3,FlowRate_L_min,102.19,L/min,92.03,108.031,85.5,115.5,True
